Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
22429671;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493635.0;Køovinovo námìstí;è.p.;5;4.0;;19300;727778.24;1041887.45;2017-06-22T00:00:00
22429816;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493830.0;Tlustého;è.p.;19;28.0;;19300;727552.33;1041892.29;2017-06-14T00:00:00
22429930;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493333.0;Bártlova;è.p.;31;2.0;;19300;727433.02;1041644.03;2017-06-23T00:00:00
22430067;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493881.0;U upanskıch;è.p.;44;4.0;;19300;727094.5;1041462.34;2017-06-22T00:00:00
22430156;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494097.0;Na staré silnici;è.p.;53;35.0;;19300;727142.24;1041206.03;2017-06-22T00:00:00
22430261;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;509086.0;Cirkusová;è.p.;66;3.0;;19300;727297.52;1041123.81;2017-06-22T00:00:00
22430334;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494305.0;Støeleèská;è.p.;73;6.0;;19300;727325.94;1041292.63;2017-06-22T00:00:00
22430431;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493694.0;Ohnišanská;è.p.;84;2.0;;19300;727535.26;1041535.02;2017-06-23T00:00:00
22430474;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493716.0;Náchodská;è.p.;88;231.0;;19300;727474.0;1041653.0;2014-01-28T00:00:00
22430555;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;500062.0;Vidonická;è.p.;96;4.0;;19300;727584.53;1041585.59;2017-06-22T00:00:00
22430857;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493856.0;Plkovská;è.p.;131;15.0;;19300;727757.28;1041646.35;2017-06-22T00:00:00
22430881;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493520.0;Otovická;è.p.;134;102.0;;19300;727707.15;1041559.76;2017-06-23T00:00:00
22431152;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493473.0;Hermanická;è.p.;161;3.0;;19300;727976.61;1041635.23;2017-06-22T00:00:00
22431284;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493686.0;Hrdoòovická;è.p.;174;7.0;;19300;728080.56;1041644.76;2017-06-22T00:00:00
22431365;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494194.0;Krèínská;è.p.;182;2.0;;19300;727963.89;1041702.34;2017-06-22T00:00:00
22431519;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493848.0;Meèovská;è.p.;197;22.0;;19300;727960.92;1041773.62;2019-03-20T00:00:00
22431586;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493929.0;V humnech;è.p.;204;2.0;;19300;728017.3;1041864.38;2017-06-22T00:00:00
22431730;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493902.0;U vìe;è.p.;219;4.0;;19300;727841.62;1042025.09;2017-06-23T00:00:00
22431781;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494011.0;Bìchorská;è.p.;225;141.0;;19300;727917.71;1041918.53;2017-06-23T00:00:00
22431900;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493775.0;Bìluòská;è.p.;237;69.0;;19300;727936.19;1042062.8;2017-06-22T00:00:00
22431926;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493384.0;Èechurova;è.p.;239;11.0;;19300;727980.16;1042038.59;2017-06-23T00:00:00
22432248;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493376.0;Votuzská;è.p.;273;25.0;;19300;728137.39;1041993.36;2017-06-23T00:00:00
22432329;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493392.0;Komárovská;è.p.;281;37.0;;19300;728198.29;1042105.32;2017-06-23T00:00:00
22432469;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493953.0;V slavìtínì;è.p.;295;4.0;;19300;728039.81;1042553.5;2017-06-23T00:00:00
22432965;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493911.0;Kramolná;è.p.;345;50.0;;19300;728643.2;1042575.74;2014-01-28T00:00:00
22432973;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494119.0;Èešovská;è.p.;346;16.0;;19300;728683.01;1042613.34;2017-06-22T00:00:00
22433031;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493741.0;Leštínská;è.p.;352;16.0;;19300;728734.04;1042560.66;2017-06-22T00:00:00
22433082;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494089.0;Jívanská;è.p.;357;38.0;;19300;728738.72;1042442.78;2017-06-23T00:00:00
22433147;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;507083.0;Václavická;è.p.;363;6.0;;19300;728359.43;1042047.36;2017-06-22T00:00:00
22433660;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493538.0;Mezilesí;è.p.;415;156.0;;19300;728280.1;1041811.65;2017-06-23T00:00:00
22433741;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493708.0;Lukavecká;è.p.;423;19.0;;19300;728385.76;1041878.89;2017-06-22T00:00:00
22434119;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494178.0;Libuòská;è.p.;460;32.0;;19300;728496.38;1041623.56;2017-06-22T00:00:00
22434160;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494160.0;Chodovická;è.p.;465;3.0;;19300;728522.39;1041673.97;2017-06-23T00:00:00
22434275;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494232.0;Dobšická;è.p.;476;1.0;;19300;728661.82;1041692.02;2017-06-23T00:00:00
22436189;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493465.0;Lipí;è.p.;669;23.0;;19300;728890.86;1042063.34;2017-06-22T00:00:00
22436383;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493341.0;Chvalkovická;è.p.;689;25.0;;19300;729000.04;1042096.72;2017-06-23T00:00:00
22436774;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494321.0;Sekeøická;è.p.;728;41.0;;19300;729067.63;1042036.9;2017-06-23T00:00:00
22436812;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493589.0;Ronovská;è.p.;732;11.0;;19300;729155.7;1042027.91;2017-06-23T00:00:00
22436936;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493732.0;Spojencù;è.p.;746;3.0;;19300;729301.09;1041889.28;2017-06-22T00:00:00
22437088;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;506958.0;Bystrá;è.p.;761;10.0;;19300;729615.59;1041740.14;2014-01-28T00:00:00
22437142;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493619.0;Javorská;è.p.;767;9.0;;19300;729886.0;1041914.0;2014-01-28T00:00:00
22437193;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494275.0;Bøezecká;è.p.;772;28.0;;19300;729911.82;1041843.05;2017-06-23T00:00:00
22437231;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493767.0;Mezihoøí;è.p.;776;5.0;;19300;729937.39;1041919.87;2018-03-01T00:00:00
22437371;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493813.0;Stoliòská;è.p.;790;5.0;;19300;730127.7;1041895.27;2017-06-22T00:00:00
22437509;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494283.0;Ve Zlièi;è.p.;803;8.0;;19300;730465.15;1042020.7;2017-06-23T00:00:00
22437550;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493805.0;Šplechnerova;è.p.;808;1.0;;19300;730400.96;1042045.02;2017-06-22T00:00:00
22437568;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494046.0;Vrchovinská;è.p.;809;1.0;;19300;730373.02;1042047.17;2017-06-23T00:00:00
22437584;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493791.0;Vršovka;è.p.;811;3.0;;19300;730340.88;1042074.45;2017-06-22T00:00:00
22437908;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494151.0;V Babyku;è.p.;843;4.0;;19300;730273.28;1042182.34;2017-06-22T00:00:00
22438025;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493597.0;Øešetovská;è.p.;855;6.0;;19300;730149.23;1042075.35;2017-06-22T00:00:00
22438041;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;701441.0;Na Chvalské tvrzi;è.p.;857;1.0;a;19300;730102.46;1042063.16;2020-02-19T00:00:00
22438165;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493660.0;Boanovská;è.p.;870;4.0;;19300;729905.95;1041995.64;2017-06-22T00:00:00
22438475;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494216.0;Ledkovská;è.p.;901;18.0;;19300;730188.59;1042241.21;2017-06-22T00:00:00
22438572;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494186.0;Vojická;è.p.;911;24.0;;19300;729534.13;1042116.45;2017-06-22T00:00:00
22438599;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494062.0;Zámezí;è.p.;913;6.0;;19300;730323.18;1042290.45;2017-06-14T00:00:00
22438696;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493996.0;Zábrodí;è.p.;923;5.0;;19300;730298.2;1042409.04;2017-06-22T00:00:00
22438718;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494291.0;Slatiòanská;è.p.;925;1.0;;19300;730343.03;1042322.61;2017-06-22T00:00:00
22439064;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493554.0;Khodlova;è.p.;960;6.0;;19300;729696.96;1042206.07;2017-06-23T00:00:00
22439170;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493481.0;Keteòská;è.p.;971;10.0;;19300;729629.75;1042300.29;2017-06-22T00:00:00
22439366;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493422.0;Vlásenická;è.p.;990;18.0;;19300;729637.33;1042175.16;2017-06-22T00:00:00
22439404;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493457.0;Lhotská;è.p.;994;6.0;;19300;729629.93;1042104.23;2017-06-23T00:00:00
22440984;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493988.0;Vysokovská;è.p.;1154;47.0;;19300;729179.24;1042244.72;2017-06-22T00:00:00
22441051;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493431.0;Ratiboøická;è.p.;1161;22.0;;19300;728833.76;1042283.66;2017-06-22T00:00:00
22441140;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494003.0;Trní;è.p.;1171;3.0;;19300;729150.03;1042272.17;2017-06-23T00:00:00
22441522;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493627.0;Kalvodova;è.p.;1210;15.0;;19300;728797.9;1042645.23;2017-06-22T00:00:00
22441549;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493503.0;Jasenná;è.p.;1212;9.0;;19300;728845.03;1042615.8;2017-06-23T00:00:00
22441778;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493651.0;Jeøická;è.p.;1236;55.0;;19300;728805.47;1042812.21;2017-06-23T00:00:00
22441964;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493571.0;Domkovská;è.p.;1255;3.0;;19300;729002.47;1042539.04;2017-06-22T00:00:00
22442294;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494127.0;Lískovická;è.p.;1288;1.0;;19300;729339.26;1042262.18;2017-06-23T00:00:00
22442928;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494020.0;Bøezovická;è.p.;1351;3.0;;19300;729636.89;1042446.34;2017-06-23T00:00:00
22443304;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493562.0;Krahulèí;è.p.;1391;3.0;;19300;729606.42;1042603.43;2017-06-23T00:00:00
22443371;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494071.0;Na chvalce;è.p.;1398;4.0;;19300;729852.16;1042766.13;2017-06-23T00:00:00
22443495;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494038.0;Bøíšanská;è.p.;1410;7.0;;19300;729382.95;1042639.82;2017-06-22T00:00:00
22443568;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494143.0;Prachovská;è.p.;1417;4.0;;19300;729401.38;1042561.77;2017-06-22T00:00:00
22443681;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494135.0;Na Baèálkách;è.p.;1429;8.0;;19300;729352.88;1042511.88;2017-06-22T00:00:00
22443711;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493368.0;Koutská;è.p.;1432;2.0;;19300;729310.11;1042498.35;2017-06-14T00:00:00
22443886;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493546.0;Dolská;è.p.;1449;9.0;;19300;729241.17;1042652.34;2017-06-14T00:00:00
22443941;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493511.0;Machovská;è.p.;1455;2.0;;19300;729346.26;1042594.69;2017-06-23T00:00:00
22444114;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494267.0;Meziluí;è.p.;1472;2.0;;19300;729355.15;1042722.18;2017-06-23T00:00:00
22444173;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493864.0;V dílcích;è.p.;1478;3.0;;19300;729205.81;1042843.34;2017-06-23T00:00:00
22444271;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494054.0;Na pozorce;è.p.;1488;16.0;;19300;729090.79;1042885.49;2017-06-23T00:00:00
22444327;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494224.0;Høídelecká;è.p.;1493;5.0;;19300;729057.19;1042775.75;2017-06-22T00:00:00
22444483;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493449.0;Zájezdní;è.p.;1509;8.0;;19300;728992.41;1042903.61;2017-06-23T00:00:00
22444564;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;747904.0;K Paleèku;è.p.;1517;15.0;;19300;728869.53;1042947.4;2017-06-23T00:00:00
22444572;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;482498.0;V lukách;è.p.;1518;3.0;;19300;728801.61;1043083.82;2017-06-23T00:00:00
22444581;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493937.0;Zdoòovská;è.p.;1519;1.0;;19300;728999.54;1042976.56;2017-06-22T00:00:00
22444653;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;505064.0;Semonická;è.p.;1526;;;19300;728961.06;1043069.42;2017-06-23T00:00:00
22444670;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493759.0;Všelipská;è.p.;1528;9.0;;19300;729064.85;1043037.68;2018-03-09T00:00:00
22444700;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493724.0;Podùlší;è.p.;1531;11.0;;19300;729140.16;1042986.87;2017-06-22T00:00:00
22444921;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493872.0;Rašínská;è.p.;1553;2.0;;19300;729401.7;1042948.25;2017-06-22T00:00:00
22444947;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493678.0;Harcovská;è.p.;1555;12.0;;19300;729413.37;1043047.5;2017-06-22T00:00:00
22444971;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493406.0;Brdecká;è.p.;1558;1.0;;19300;729488.05;1043064.63;2017-06-23T00:00:00
22445013;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493350.0;bratrancù Veverkovıch;è.p.;1562;9.0;;19300;729537.28;1043091.72;2017-06-23T00:00:00
22445030;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;508071.0;K rybárnì;è.p.;1564;3.0;;19300;729599.45;1043143.5;2017-06-23T00:00:00
22445111;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493601.0;Šanovská;è.p.;1572;6.0;;19300;729342.47;1043061.13;2017-06-14T00:00:00
22445234;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493821.0;Dobrošovská;è.p.;1584;4.0;;19300;729320.62;1043281.85;2017-06-22T00:00:00
22445269;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493414.0;Vìická;è.p.;1587;7.0;;19300;729455.99;1043366.74;2017-06-22T00:00:00
22445285;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493899.0;U hvozdu;è.p.;1589;;;19300;729369.39;1043691.28;2017-06-23T00:00:00
22445293;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;508063.0;Do Svépravic;è.p.;1590;;;19300;729696.7;1043630.39;2014-01-28T00:00:00
22445307;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494313.0;Závrchy;è.p.;1591;16.0;;19300;729287.78;1043382.09;2017-06-22T00:00:00
22445323;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;508055.0;K hrázi;è.p.;1593;3.0;;19300;729108.78;1043446.9;2017-06-14T00:00:00
22445421;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494101.0;Na svìcence;è.p.;1605;2.0;;19300;729008.2;1043497.2;2017-06-23T00:00:00
22445552;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;771198.0;Václava Špaèka;è.p.;1618;4.0;;19300;728340.04;1043697.55;2017-06-07T00:00:00
22445773;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494330.0;U jeslí;è.p.;1641;35.0;;19300;728213.28;1042159.96;2017-06-23T00:00:00
22446397;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494259.0;Libošovická;è.p.;1703;3.0;;19300;729686.39;1042113.58;2017-06-22T00:00:00
22446621;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493961.0;K Berance;è.p.;1727;3.0;;19300;727869.27;1042210.44;2017-06-23T00:00:00
22446656;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;509051.0;Jiøího ze Vtelna;è.p.;1731;11.0;;19300;729125.0;1041630.0;2014-01-28T00:00:00
22446915;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;509108.0;Ke Xaverovu;è.p.;1757;5.0;;19300;728750.28;1043309.69;2014-01-28T00:00:00
22447083;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493643.0;Karla Tomáše;è.p.;1774;11.0;;19300;727832.3;1042150.86;2017-06-23T00:00:00
22447172;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;493783.0;Tikovská;è.p.;1783;18.0;;19300;727782.2;1042201.53;2017-06-23T00:00:00
22447661;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;494208.0;Javornická;è.p.;1834;2.0;;19300;728702.16;1042442.22;2017-06-23T00:00:00
22449281;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;666637.0;Mezi úvozy;è.p.;2000;3.0;;19300;728145.57;1041262.96;2017-06-14T00:00:00
22450416;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;504459.0;Studnická;è.p.;2115;53.0;;19300;729753.43;1042358.79;2017-06-23T00:00:00
22451617;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;487716.0;Volšovská;è.p.;2237;;;19014;726440.09;1043875.07;2017-06-22T00:00:00
22451943;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;507041.0;Ruprechtická;è.p.;2272;2.0;;19300;728365.81;1042286.3;2018-07-20T00:00:00
22452052;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;505447.0;Pavlišovská;è.p.;2283;1.0;;19300;728373.24;1042357.07;2017-06-22T00:00:00
22452931;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;747891.0;Pod Starákem;è.ev.;76;;;19300;729659.05;1043317.35;2017-06-22T00:00:00
22453083;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;458945.0;Vidlák;è.p.;4;;;19800;732646.07;1043782.15;2017-06-29T00:00:00
22453091;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;463736.0;Pilská;è.p.;5;;;19800;732782.05;1043896.0;2017-06-29T00:00:00
22453199;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;502294.0;Plumlovská;è.p.;21;;;19800;732754.1;1044043.32;2017-06-29T00:00:00
22453288;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;482854.0;Hruškovská;è.p.;32;;;19800;732203.12;1044233.29;2017-06-29T00:00:00
22453539;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;502308.0;Kamencová;è.p.;58;;;19800;733204.12;1044758.38;2017-06-29T00:00:00
22453555;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;471542.0;Travná;è.p.;60;;;19800;733319.77;1044296.72;2017-06-29T00:00:00
22453580;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;445509.0;9. kvìtna;è.p.;63;;;19800;733301.79;1044316.66;2017-06-29T00:00:00
22453628;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;479764.0;Baštıøská;è.p.;67;;;19800;733211.7;1044358.16;2017-06-14T00:00:00
22453636;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;446220.0;Bezdrevská;è.p.;68;;;19800;733104.34;1044407.38;2017-06-29T00:00:00
22453849;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;443123.0;Panenská;è.p.;89;;;19800;732966.48;1044687.47;2017-06-29T00:00:00
22453920;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;469998.0;Písèitá;è.p.;97;;;19800;732963.2;1044589.92;2017-06-29T00:00:00
22453954;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;456357.0;Zalinská;è.p.;101;;;19800;732998.82;1044671.03;2017-06-29T00:00:00
22454055;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;466549.0;Doubecká;è.p.;111;;;19800;733049.32;1044526.23;2017-06-29T00:00:00
22454080;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;446084.0;Staòkovská;è.p.;114;;;19800;732818.24;1044471.75;2017-06-29T00:00:00
22454098;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;482781.0;Holenská;è.p.;115;;;19800;732955.35;1044794.06;2017-06-29T00:00:00
22454101;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;445428.0;Lomnická;è.p.;116;;;19800;732803.41;1044562.79;2017-06-29T00:00:00
